"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
90057,"Kumamoto_VOR-DME_JP","KUE","Kumamoto","VOR-DME",112800,32.834800720214844,130.8419952392578,651,"JP",112800,"075X",,,,-6.011,-6.325,"BOTH","HIGH","RJFT"
90064,"Kunsan_VORTAC_KR","KUZ","Kunsan","VORTAC",112800,35.910400390625,126.61100006103516,61,"KR",112800,"075X",,,,-6.009,-7.156,"BOTH","HIGH","RKJK"
90065,"Kilimanjaro_VOR-DME_TZ","KV","Kilimanjaro","VOR-DME",115300,-3.427880048751831,37.10660171508789,2932,"TZ",115300,"100X",,,,0.007,-0.36,"BOTH","HIGH","HTKJ"
90069,"Kvernberget_VOR-DME_NO","KVB","Kvernberget","VOR-DME",113800,63.118099212646484,7.810540199279785,684,"NO",113800,"085X",,,,-2.007,-0.177,"RNAV","HIGH","ENKB"
90072,"Karlovy_Vary_VOR-DME_CZ","KVY","Karlovy Vary","VOR-DME",111550,50.20119857788086,12.92590045928955,2167,"CZ",111550,"052Y",,,,,2.015,"TERMINAL","LOW","LKKV"
90083,"Gwangju_VOR-DME_KR","KWA","Gwangju","VOR-DME",114400,35.12620162963867,126.81199645996094,42,"KR",114400,"091X",,,,-7.011,-7.026,"BOTH","HIGH","RKJJ"
90084,"Guiyang_VOR-DME_CN","KWE","Guiyang","VOR-DME",114300,26.520000457763672,106.79499816894531,3812,"CN",114300,"090X",,,,,-1.499,"BOTH","HIGH","ZUGY"
90085,"Kohtoh_VOR-DME_JP","KWE","Kohtoh","VOR-DME",115000,35.60900115966797,139.81500244140625,78,"JP",115000,"097X",,,,-7.011,-6.533,"BOTH","HIGH","RJTT"
90087,"Guilin_VOR-DME_CN","KWL","Guilin","VOR-DME",114900,25.209999084472656,110.03800201416016,570,"CN",114900,"096X",,,,,-2.091,"BOTH","HIGH","ZGKL"
90088,"Kirkwall_VOR-DME_GB","KWL","Kirkwall","VOR-DME",108600,58.95970153808594,-2.8939499855041504,65,"GB",108600,"023X",,,,-6.812,-4.552,"BOTH","LOW","EGPA"
90091,"Kumejima_VORTAC_JP","KXC","Kumejima","VORTAC",116700,26.37190055847168,126.72200012207031,42,"JP",116700,"114X",26.3717,126.722,54,-4.011,-4.269,"BOTH","HIGH","ROKJ"
90093,"Kamiyaku_VOR-DME_JP","KYE","Kamiyaku","VOR-DME",115400,30.390100479125977,130.6510009765625,139,"JP",115400,"101X",,,,-6.011,-5.454,"BOTH","HIGH","RJFC"
90094,"Kaiyuan_VOR-DME_CN","KYU","Kaiyuan","VOR-DME",114900,42.63330078125,124.00800323486328,324,"CN",114900,"096X",,,,,-8.542,"BOTH","HIGH",
90095,"Kimberley_VOR-DME_ZA","KYV","Kimberley","VOR-DME",113200,-28.79990005493164,24.760400772094727,3950,"ZA",113200,"079X",,,,,-20.234,"BOTH","HIGH","FAKM"
90102,"Kisarazu_VOR-DME_JP","KZE","Kisarazu","VOR-DME",114500,35.402400970458984,139.9029998779297,45,"JP",114500,"092X",,,,-7.011,-6.483,"BOTH","LOW","RJTK"
90103,"Kyzyl_VOR-DME_RU","KZL","Kyzyl","VOR-DME",112300,51.59000015258789,94.20670318603516,2142,"RU",112300,"070X",,,,1.007,2.17,"BOTH","HIGH",
90104,"Kazan_VOR-DME_RU","KZN","Kazan","VOR-DME",112700,55.60499954223633,49.27170181274414,409,"RU",112700,"074X",,,,,12.036,"BOTH","HIGH","UWKD"
90106,"Kyzylorda_VOR-DME_KZ","KZO","Kyzylorda","VOR-DME",112700,44.70669937133789,65.5999984741211,213,"KZ",112700,"074X",,,,5.007,6.379,"BOTH","HIGH",
90124,"Lahore_VOR-DME_PK","LA","Lahore","VOR-DME",112700,31.49970054626465,74.4000015258789,729,"PK",112700,"074X",,,,1.007,1.266,"BOTH","HIGH","OPLA"
90141,"Lamar_VORTAC_US","LAA","Lamar","VORTAC",116900,38.19710159301758,-102.68800354003906,3944,"US",116900,"116X",,,,12.001,8.139,"BOTH","HIGH",
90149,"Lagos_VOR-DME_NG","LAG","Lagos","VOR-DME",113700,6.708459854125977,3.3274500370025635,251,"NG",113700,"084X",,,,,-3.281,"BOTH","HIGH","DNMM"
90153,"Banja_Luka_VOR-DME_BA","LAK","Banja Luka","VOR-DME",115900,44.94169998168945,17.295799255371094,400,"BA",115900,"106X",,,,,2.492,"BOTH","LOW","LQBK"
90154,"Lakeland_VORTAC_US","LAL","Lakeland","VORTAC",116000,27.9862003326416,-82.01390075683594,135,"US",116000,"107X",,,,1.001,-4.43,"BOTH","HIGH","KLAL"
90155,"Lamerd_VOR-DME_IR","LAM","Lamerd","VOR-DME",117000,27.372800827026367,53.183998107910156,1251,"IR",117000,"117X",,,,,2.063,"LO","MEDIUM",
90156,"Lambourne_VOR-DME_GB","LAM","Lambourne","VOR-DME",115600,51.64609909057617,0.15166699886322021,200,"GB",115600,"103X",,,,-3.001,-2.119,"BOTH","HIGH",
90158,"Lansing_VORTAC_US","LAN","Lansing","VORTAC",110800,42.71739959716797,-84.69770050048828,880,"US",110800,"045X",,,,-5.001,-5.506,"LO","MEDIUM","KLAN"
90160,"Laoag_VOR-DME_PH","LAO","Laoag","VOR-DME",112900,18.178800582885742,120.52899932861328,53,"PH",112900,"076X",,,,0.007,-2.031,"BOTH","HIGH","RPLI"
90161,"Lapa_VOR-DME_BR","LAP","Lapa","VOR-DME",113700,-13.264599800109863,-43.408199310302734,1454,"BR",113700,"084X",,,,-21.007,-22.038,"BOTH","HIGH","SBLP"
90162,"La_Paz_VOR-DME_MX","LAP","La Paz","VOR-DME",112300,24.085599899291992,-110.35900115966797,69,"MX",112300,"070X",,,,10.001,9.386,"BOTH","HIGH","MMLP"
90166,"La_Rioja_VOR_AR","LAR","La Rioja","VOR",113500,-29.388599395751953,-66.80359649658203,1437,"AR",,,,,,0.007,-2.01,"BOTH","HIGH","SANL"
90167,"Laramie_VORTAC_US","LAR","Laramie","VORTAC",117600,41.33789825439453,-105.72100067138672,7280,"US",117600,"123X",,,,14.001,10.099,"BOTH","MEDIUM","KLAR"
90169,"Lar_VOR-DME_IR","LAR","Lar","VOR-DME",117900,27.675199508666992,54.415199279785156,2619,"IR",117900,"126X",,,,,2.025,"LO","HIGH","OISL"
90174,"Las_Vegas_VORTAC_US","LAS","Las Vegas","VORTAC",116900,36.0797004699707,-115.16000366210938,2141,"US",116900,"116X",,,,15.001,12.529,"BOTH","HIGH","KLAS"
90176,"Latina_VOR-DME_IT","LAT","Latina","VOR-DME",111200,41.541099548339844,12.918100357055664,93,"IT",111200,"049X",,,,,1.514,"BOTH","HIGH","LIRL"
90179,"Laravale_VOR_AU","LAV","Laravale","VOR",117800,-28.089799880981445,152.9250030517578,,"AU",,,,,,11.007,11.163,"BOTH","HIGH",
90180,"Lago_Agrio_VOR-DME_EC","LAV","Lago Agrio","VOR-DME",112300,0.1022220030426979,-76.85639953613281,1001,"EC",112300,"070X",,,,0.007,-2.522,"BOTH","HIGH","SENL"
90181,"Landvetter_VOR-DME_SE","LAV","Landvetter","VOR-DME",114600,57.65610122680664,12.289899826049805,574,"SE",114600,"093X",,,,1.001,1.523,"BOTH","HIGH","ESGG"
90182,"Poznan_VOR-DME_PL","LAW","Poznan","VOR-DME",115800,52.422401428222656,16.8302001953125,308,"PL",115800,"105X",,,,,3.113,"BOTH","MEDIUM",
90183,"Lawton_VOR-DME_US","LAW","Lawton","VOR-DME",109400,34.49620056152344,-98.41310119628906,1100,"US",109400,"031X",,,,9.001,5.376,"LO","MEDIUM","KFSI"
90184,"Los_Angeles_VORTAC_US","LAX","Los Angeles","VORTAC",113600,33.933101654052734,-118.43199920654297,182,"US",113600,"083X",33.9334,-118.432,180,15.001,13.076,"BOTH","HIGH","KLAX"
90185,"Laayoune_VOR-DME_EH","LAY","Laayoune","VOR-DME",112100,27.142900466918945,-13.218000411987305,223,"EH",112100,"058X",,,,-6.007,-5.251,"BOTH","HIGH","GMML"
90188,"Labasa_VOR-DME_FJ","LB","Labasa","VOR-DME",115100,-16.41830062866211,179.31500244140625,32,"FJ",115100,"098X",,,,12.007,12.001,"BOTH","HIGH","NFNL"
90201,"Turkmenabat_VOR-DME_TM","LBA","Turkmenabat","VOR-DME",109200,39.09000015258789,63.611698150634766,646,"TM",109200,"029X",,,,4.007,4.266,"BOTH","HIGH","UTAV"
90204,"Lubbock_VORTAC_US","LBB","Lubbock","VORTAC",109200,33.704898834228516,-101.91400146484375,3310,"US",109200,"029X",,,,11.012,7.32,"LO","MEDIUM","KLBB"
90205,"Elbe_VOR-DME_DE","LBE","Elbe","VOR-DME",115100,53.65420150756836,9.595060348510742,50,"DE",115100,"098X",,,,1.01,0.573,"BOTH","HIGH",
90206,"North_Platte_VORTAC_US","LBF","North Platte","VORTAC",117400,41.04859924316406,-100.74700164794922,3050,"US",117400,"121X",,,,11.001,7.13,"BOTH","MEDIUM","KLBF"
90207,"Lubang_VOR-DME_PH","LBG","Lubang","VOR-DME",117500,13.854100227355957,120.10700225830078,43,"PH",117500,"122X",,,,0.007,-1.085,"BOTH","HIGH","RPLU"
90209,"Liberal_VORTAC_US","LBL","Liberal","VORTAC",112300,37.04439926147461,-100.97100067138672,2890,"US",112300,"070X",,,,11.001,7.083,"BOTH","HIGH","KLBL"
90210,"Laibin_VOR-DME_CN","LBN","Laibin","VOR-DME",113700,23.74329948425293,109.21199798583984,361,"CN",113700,"084X",,,,,-1.515,"BOTH","HIGH",
90211,"Trakshi_VOR-DME_LV","LBN","Trakshi","VOR-DME",112900,56.773399353027344,26.352100372314453,300,"LV",112900,"076X",,,,5.007,6.446,"BOTH","HIGH",
90212,"Chelyabinsk_VOR-DME_RU","LBN","Chelyabinsk","VOR-DME",113300,55.30670166015625,61.52000045776367,771,"RU",113300,"080X",,,,,12.549,"BOTH","HIGH","USCC"
90213,"Lilabari_VOR-DME_IN","LBR","Lilabari","VOR-DME",116500,27.291900634765625,94.10030364990234,330,"IN",116500,"112X",,,,0.011,-0.269,"BOTH","HIGH","VELR"
90215,"Lumberton_VOR_US","LBT","Lumberton","VOR",110000,34.61069869995117,-79.05480194091797,126,"US",,,,,,-8.001,-8.098,"LO","LOW",
90216,"Luburg_VOR-DME_DE","LBU","Luburg","VOR-DME",109200,48.91299819946289,9.340229988098145,1064,"DE",109200,"029X",,,,0.003,1.019,"LO","MEDIUM","EDDS"
90217,"La_Belle_VORTAC_US","LBV","La Belle","VORTAC",110400,26.82819938659668,-81.39140319824219,30,"US",110400,"041X",,,,1.001,-4.555,"BOTH","MEDIUM",
90218,"Eaton_VORTAC_US","LBY","Eaton","VORTAC",110600,31.418699264526367,-89.33760070800781,290,"US",110600,"043X",,,,5.001,-0.086,"LO","MEDIUM",
90226,"La_Chatre_VOR_FR","LCA","La Chatre","VOR",112100,46.69139862060547,2.1495800018310547,882,"FR",,,,,,-3.007,-0.563,"BOTH","HIGH",
90227,"Larnaca_VOR-DME_CY","LCA","Larnaca","VOR-DME",112800,34.87329864501953,33.62670135498047,20,"CY",112800,"075X",,,,3.007,3.56,"BOTH","HIGH","LCLK"
90229,"Lecce_VORTAC_IT","LCC","Lecce","VORTAC",112800,40.2484016418457,18.130699157714844,217,"IT",112800,"075X",,,,,2.405,"BOTH","HIGH","LIBN"
90230,"Los_Cedros_VOR-DME_CO","LCE","Los Cedros","VOR-DME",112600,7.817989826202393,-76.7219009399414,109,"CO",112600,"073X",,,,-3.007,-4.245,"BOTH","HIGH","SKLC"
90233,"Lake_Charles_VORTAC_US","LCH","Lake Charles","VORTAC",113400,30.14150047302246,-93.10559844970703,20,"US",113400,"081X",,,,7.001,2.293,"BOTH","HIGH","KLCH"
90235,"Longchang_VOR-DME_CN","LCH","Longchang","VOR-DME",117600,40.861698150634766,123.13300323486328,213,"CN",117600,"123X",,,,,-8.129,"BOTH","HIGH",
90238,"Lucin_VORTAC_US","LCU","Lucin","VORTAC",113600,41.362998962402344,-113.84100341796875,4400,"US",113600,"083X",,,,17.001,13.384,"BOTH","HIGH","02UT"
90246,"Crimson_VORTAC_US","LDK","Crimson","VORTAC",117800,33.2588996887207,-87.53690338134766,370,"US",117800,"125X",,,,3.001,-1.416,"LO","MEDIUM","KTCL"
90248,"Linden_VORTAC_US","LDN","Linden","VORTAC",114300,38.854400634765625,-78.20559692382812,2440,"US",114300,"090X",,,,-6.001,-9.514,"BOTH","MEDIUM",
90249,"La_Divina_Pastora_VOR-DME_VE","LDP","La Divina Pastora","VOR-DME",117700,4.692780017852783,-61.0275993347168,618,"VE",117700,"124X",,,,-13.007,-14.078,"BOTH","HIGH",
90252,"Curbelo_VOR-DME_UY","LDS","Curbelo","VOR-DME",117600,-34.858299255371094,-55.09170150756836,98,"UY",117600,"123X",,,,-7.007,-9.458,"BOTH","HIGH","SULS"
90256,"Lodz_VOR-DME_PL","LDZ","Lodz","VOR-DME",112400,51.80009841918945,19.656099319458008,787,"PL",112400,"071X",,,,2.007,3.547,"BOTH","HIGH","EPLL"
90257,"Ndele_VOR_CF","LE","Ndele","VOR",113100,8.397109985351562,20.68589973449707,1647,"CF",,,,,,,0.278,"BOTH","LOW","FEFN"
90267,"Lebanon_VOR-DME_US","LEB","Lebanon","VOR-DME",113700,43.67890167236328,-72.21610260009766,1460,"US",113700,"084X",43.6792,-72.2151,1460,-15.001,-15.154,"LO","MEDIUM","KLEB"
90268,"Leigh_Creek_VOR_AU","LEC","Leigh Creek","VOR",117800,-30.596399307250977,138.4290008544922,856,"AU",,,,,,7.007,7.212,"BOTH","HIGH","YLEC"
90273,"Leipzig_VOR-DME_DE","LEG","Leipzig","VOR-DME",115850,51.43600082397461,12.473199844360352,486,"DE",115850,"105Y",,,,1.001,1.537,"BOTH","HIGH","EDDP"
90274,"Leh_VOR-DME_IN","LEH","Leh","VOR-DME",115700,34.7327995300293,77.56639862060547,3282,"IN",115700,"104X",,,,2.011,2.001,"BOTH","MEDIUM","VILH"
90275,"Lemmon_VOR_US","LEM","Lemmon","VOR",111400,45.919700622558594,-102.10399627685547,2570,"US",,,,,,13.001,8.209,"TERMINAL","LOW",
90276,"Bandar_Lengeh_VOR-DME_IR","LEN","Bandar Lengeh","VOR-DME",114800,26.536100387573242,54.851200103759766,62,"IR",114800,"095X",,,,1.001,1.466,"BOTH","HIGH","OIBL"
90281,"Lesquin_VOR-DME_FR","LEQ","Lesquin","VOR-DME",109000,50.561798095703125,3.089169979095459,157,"FR",109000,"027X",,,,,-1.008,"BOTH","HIGH","LFQQ"
90282,"Leticia_VOR-DME_CO","LET","Leticia","VOR-DME",117500,-4.195000171661377,-69.939697265625,277,"CO",117500,"122X",,,,,-7.053,"BOTH","HIGH","SKLT"
90284,"Leeville_VORTAC_US","LEV","Leeville","VORTAC",113500,29.175199508666992,-90.10399627685547,2,"US",113500,"082X",,,,2.007,0.378,"BOTH","HIGH","0LS3"
90292,"La_Fria_VOR-DME_VE","LFA","La Fria","VOR-DME",113000,8.244720458984375,-72.26809692382812,323,"VE",113000,"077X",,,,-6.007,-7.289,"BOTH","HIGH","SVLF"
90295,"Litchfield_VOR-DME_US","LFD","Litchfield","VOR-DME",111200,42.0625,-84.76509857177734,1040,"US",111200,"049X",,,,-5.001,-5.366,"LO","MEDIUM",
90297,"Lufkin_VORTAC_US","LFK","Lufkin","VORTAC",112100,31.162399291992188,-94.71700286865234,200,"US",112100,"058X",,,,5.006,3.264,"BOTH","HIGH",
90298,"Lafayette_VORTAC_US","LFT","Lafayette","VORTAC",109800,30.19379997253418,-91.99259948730469,37,"US",109800,"035X",,,,3.001,1.463,"LO","MEDIUM","KLFT"
90299,"Lifou_VOR-DME_NC","LFU","Lifou","VOR-DME",113300,-20.774200439453125,167.24099731445312,92,"NC",113300,"080X",,,,12.011,12.087,"TERMINAL","LOW","NWWL"
90300,"Marconi_VOR-DME_US","LFV","Marconi","VOR-DME",114700,42.0172004699707,-70.03730010986328,152,"US",114700,"094X",,,,-16.004,-15.445,"BOTH","HIGH",
90305,"La Guardia_VOR-DME_US","LGA","La Guardia","VOR-DME",113100,40.783724,-73.868599,10,"US",113100,"078X",,,,-12,-13.2,"BOTH","MEDIUM","KLGA"
90306,"Lagrange_VORTAC_US","LGC","Lagrange","VORTAC",115600,33.04909896850586,-85.2061996459961,790,"US",115600,"103X",,,,1.001,-3.217,"BOTH","HIGH",
90308,"Liege_VOR-DME_BE","LGE","Liege","VOR-DME",115450,50.653900146484375,5.470560073852539,698,"BE",115450,"101Y",,,,,-0.138,"TERMINAL","LOW","EBLG"
90309,"Freetown_Lungi_VOR-DME_SL","LGI","Freetown Lungi","VOR-DME",115500,8.617179870605469,-13.191399574279785,84,"SL",115500,"102X",,,,,-8.322,"BOTH","HIGH","GFLL"
90311,"L'Aigle_VOR_FR","LGL","L'Aigle","VOR",115000,48.79059982299805,0.5302780270576477,971,"FR",,,,,,-3.007,-1.409,"BOTH","HIGH",
90312,"La_Gomera_VOR-DME_ES","LGM","La Gomera","VOR-DME",116000,28.02869987487793,-17.21489906311035,741,"ES",116000,"107X",28.0286,-17.2148,741,,-6.534,"BOTH","LOW","GCGM"
90313,"Logan_VOR-DME_US","LGU","Logan","VOR-DME",109800,41.84410095214844,-111.86499786376953,4466,"US",109800,"035X",,,,16.001,13.023,"TERMINAL","LOW",
90321,"Hamamatsu_VOR-DME_JP","LHE","Hamamatsu","VOR-DME",110000,34.74789810180664,137.68099975585938,211,"JP",110000,"037X",,,,-6.007,-6.515,"BOTH","HIGH","RJNH"
90323,"Brigham_City_VOR-DME_US","LHO","Brigham City","VOR-DME",112900,41.79290008544922,-112.01000213623047,5358,"US",112900,"076X",,,,14.009,13.049,"LO","MEDIUM",
90327,"Lake_Hughes_VORTAC_US","LHS","Lake Hughes","VORTAC",108400,34.68299865722656,-118.5770034790039,5790,"US",108400,"021X",,,,15.001,13.195,"LO","MEDIUM",
90329,"Lake_Henry_VORTAC_US","LHY","Lake Henry","VORTAC",110800,41.475799560546875,-75.48259735107422,2320,"US",110800,"045X",,,,-10.002,-12.312,"BOTH","MEDIUM",
90335,"Liberator_VOR_US","LIA","Liberator","VOR",114900,42.98270034790039,-115.77400207519531,2990,"US",,,,,,18.001,14.386,"LO","MEDIUM","KMUO"
90336,"Liberty_VORTAC_US","LIB","Liberty","VORTAC",113000,35.81159973144531,-79.61260223388672,830,"US",113000,"077X",,,,-3.001,-8.033,"BOTH","MEDIUM","KGSO"
90337,"Liberia_VOR-DME_CR","LIB","Liberia","VOR-DME",112800,10.593299865722656,-85.54669952392578,270,"CR",112800,"075X",,,,,0.348,"BOTH","HIGH","MRLB"
90341,"Liepaja_VOR-DME_LV","LIE","Liepaja","VOR-DME",112300,56.51860046386719,21.091999053955078,0,"LV",112300,"070X",,,,2.007,4.58,"RNAV","HIGH","EVLA"
90343,"Liling_VOR-DME_CN","LIG","Liling","VOR-DME",112400,27.626699447631836,113.5270004272461,279,"CN",112400,"071X",,,,,-3.063,"BOTH","HIGH",
90344,"Lihue_VORTAC_US","LIH","Lihue","VORTAC",113500,21.965299606323242,-159.33799743652344,110,"US",113500,"082X",,,,11.001,9.584,"BOTH","HIGH","PHLI"
90345,"Lima_VOR-DME_PE","LIM","Lima","VOR-DME",113800,-12.008600234985352,-77.122802734375,100,"PE",113800,"085X",,,,,0.06,"BOTH","HIGH","SPIM"
90346,"Linden_VORTAC_US","LIN","Linden","VORTAC",114800,38.07460021972656,-121.00399780273438,260,"US",114800,"095X",,,,17.001,14.364,"BOTH","HIGH","KRIU"
90347,"Linate_VOR-DME_IT","LIN","Linate","VOR-DME",112250,45.4612007141,9.2753200531,386,"IT",116000,"107X",,,,,1.054,"BOTH","HIGH","LIML"
90348,"Linin_VOR-DME_PL","LIN","Linin","VOR-DME",113100,51.932899475097656,21.15850067138672,394,"PL",113100,"078X",,,,2.007,4.194,"BOTH","HIGH",
90350,"Limon_VOR-DME_CR","LIO","Limon","VOR-DME",116300,9.963330268859863,-83.02670288085938,7,"CR",116300,"110X",,,,,-0.481,"BOTH","HIGH","MRLM"
90352,"Lipa_VOR_PH","LIP","Lipa","VOR",115100,13.956199645996094,121.12699890136719,1220,"PH",,,,,,-1.011,-1.117,"BOTH","HIGH","RPUL"
90355,"Lisboa_VOR-DME_PT","LIS","Lisboa","VOR-DME",114800,38.889400482177734,-9.162779808044434,1142,"PT",114800,"095X",,,,-5.007,-4.002,"BOTH","HIGH","LPPT"
90358,"Little_Rock_VORTAC_US","LIT","Little Rock","VORTAC",113900,34.67770004272461,-92.18049621582031,240,"US",113900,"086X",,,,5.001,1.314,"BOTH","HIGH",
90360,"Lanseria_VOR-DME_ZA","LIV","Lanseria","VOR-DME",117400,-25.94890022277832,27.91360092163086,4570,"ZA",117400,"121X",,,,,-17.272,"BOTH","HIGH","FALA"
90361,"Lviv_VOR-DME_UA","LIV","Lviv","VOR-DME",115500,49.81159973144531,23.951000213623047,1094,"UA",115500,"102X",,,,,4.432,"BOTH","HIGH","UKLL"
90364,"Lodja_VOR_CD","LJA","Lodja","VOR",115500,-3.4190399646759033,23.449800491333008,,"CD",,,,,,,-0.562,"BOTH","HIGH",
90365,"Wanchang_VOR-DME_CN","LJB","Wanchang","VOR-DME",115900,43.77330017089844,125.85199737548828,653,"CN",115900,"106X",,,,,-9.344,"BOTH","HIGH","ZYCC"
90366,"Lianjiang_VOR-DME_CN","LJG","Lianjiang","VOR-DME",117600,26.219999313354492,119.5469970703125,151,"CN",117600,"123X",,,,,-3.464,"BOTH","HIGH","ZSFZ"
90369,"Timmerman_VOR-DME_US","LJT","Timmerman","VOR-DME",112500,43.109798431396484,-88.03730010986328,750,"US",112500,"072X",,,,-2.001,-3.019,"TERMINAL","MEDIUM",
90370,"Ljungbyhed_VOR-DME_SE","LJU","Ljungbyhed","VOR-DME",113400,56.083099365234375,13.20110034942627,154,"SE",113400,"081X",,,,,2.115,"TERMINAL","LOW","ESTL"
90379,"Esdem_VOR-DME_IN","LKA","Esdem","VOR-DME",114000,28.179500579833984,74.10919952392578,841,"IN",114000,"087X",,,,1.011,0.44,"BOTH","HIGH",
90380,"Lung_Kwu_Chau_VOR-DME_HK","LKC","Lung Kwu Chau","VOR-DME",113200,22.3789005279541,113.88400268554688,253,"HK",113200,"079X",,,,-2.011,-2.139,"BOTH","HIGH","VHHH"
90384,"Longkou_VOR-DME_CN","LKO","Longkou","VOR-DME",115800,29.91670036315918,113.6969985961914,103,"CN",115800,"105X",,,,,-3.332,"BOTH","HIGH",
90386,"Salmon_VOR-DME_US","LKT","Salmon","VOR-DME",113500,45.02130126953125,-114.08399963378906,9258,"US",113500,"082X",,,,18.001,14.349,"BOTH","HIGH",
90388,"Lakeview_VORTAC_US","LKV","Lakeview","VORTAC",112000,42.492801666259766,-120.50700378417969,7460,"US",112000,"057X",,,,19.001,15.427,"BOTH","HIGH",
90393,"White_Lake_VOR-DME_US","LLA","White Lake","VOR-DME",110400,29.66320037841797,-92.37359619140625,40,"US",110400,"041X",,,,4.001,2.035,"BOTH","MEDIUM",
90395,"Lovelock_VORTAC_US","LLC","Lovelock","VORTAC",116500,40.124900817871094,-118.5780029296875,4784,"US",116500,"112X",,,,16.001,14.393,"BOTH","MEDIUM",
90396,"Laoliangcang_VOR-DME_CN","LLC","Laoliangcang","VOR-DME",116200,28.068300247192383,112.21199798583984,472,"CN",116200,"109X",,,,,-2.568,"BOTH","HIGH",
90399,"Lucknow_VOR-DME_IN","LLK","Lucknow","VOR-DME",113100,26.76219940185547,80.88050079345703,400,"IN",113100,"078X",,,,0.011,0.107,"BOTH","HIGH","VILK"
90401,"Llano_VORTAC_US","LLO","Llano","VORTAC",108200,30.796300888061523,-98.78739929199219,1200,"US",108200,"019X",,,,8.012,5.48,"BOTH","MEDIUM",
90402,"Lengpui_VOR-DME_IN","LLP","Lengpui","VOR-DME",114200,23.829700469970703,92.62590026855469,1372,"IN",114200,"089X",,,,0.011,-0.329,"BOTH","HIGH","VELP"
90406,"Lajes_VOR_PT","LM","Lajes","VOR",112300,38.78390121459961,-27.104400634765625,255,"PT",,,,,,-14.001,-10.48,"BOTH","HIGH","LPLA"
90407,"Learmonth_VOR-DME_AU","LM","Learmonth","VOR-DME",112400,-22.234699249267578,114.09400177001953,25,"AU",112400,"071X",,,,0.007,0.336,"BOTH","HIGH","YPLM"
90408,"Lome_VOR-DME_TG","LM","Lome","VOR-DME",115300,6.184080123901367,1.268779993057251,72,"TG",115300,"100X",6.17456,1.25975,79,,-4.09,"BOTH","HIGH","DXXX"
90418,"Limoges_VOR-DME_FR","LMG","Limoges","VOR-DME",114500,45.81589889526367,1.0255800485610962,1375,"FR",114500,"092X",,,,-3.007,-1.127,"BOTH","HIGH","LFBL"
90419,"Mochis_VOR-DME_MX","LMM","Mochis","VOR-DME",115500,25.682600021362305,-109.0719985961914,16,"MX",115500,"102X",,,,10.007,9.312,"BOTH","HIGH","MMLM"
90420,"Lamoni_VORTAC_US","LMN","Lamoni","VORTAC",116700,40.59669876098633,-93.96759796142578,1140,"US",116700,"114X",,,,7.001,2.206,"BOTH","HIGH","LWD"
90422,"Longmen_VOR-DME_CN","LMN","Longmen","VOR-DME",116300,23.649999618530273,114.3270034790039,128,"CN",116300,"110X",,,,,-2.319,"BOTH","HIGH",
90423,"Limnos_VOR-DME_GR","LMO","Limnos","VOR-DME",109200,39.919498443603516,25.237199783325195,30,"GR",109200,"029X",,,,2.007,3.399,"BOTH","HIGH","LGLM"
90424,"La_Mesa_VOR-DME_HN","LMS","La Mesa","VOR-DME",113100,15.469799995422363,-87.90850067138672,91,"HN",113100,"078X",,,,2.007,1.05,"BOTH","HIGH","MHLM"
90427,"Klamath_Falls_VORTAC_US","LMT","Klamath Falls","VORTAC",115900,42.153099060058594,-121.72799682617188,4087,"US",115900,"106X",,,,17.001,15.512,"BOTH","HIGH","KLMT"
90428,"Lamezia_Terme_VOR-DME_IT","LMT","Lamezia Terme","VOR-DME",112500,38.902801513671875,16.264999389648438,45,"IT",112500,"072X",,,,,2.182,"LO","MEDIUM","LICA"
90441,"Lands_End_VOR-DME_GB","LND","Lands End","VOR-DME",114200,50.13629913330078,-5.636990070343018,800,"GB",114200,"089X",,,,-5.001,-4.096,"BOTH","HIGH","EGHQ"
90443,"Luonet_VOR-DME_FI","LNE","Luonet","VOR-DME",112300,62.420799255371094,25.623300552368164,696,"FI",112300,"070X",,,,6.007,7.599,"RNAV","HIGH","EFJY"
90445,"Lincoln_VORTAC_US","LNK","Lincoln","VORTAC",116100,40.92380142211914,-96.74199676513672,1370,"US",116100,"108X",,,,9.001,4.261,"BOTH","HIGH","5K3"
90447,"Lost_Nation_VOR-DME_US","LNN","Lost Nation","VOR-DME",110200,41.68439865112305,-81.3895034790039,620,"US",110200,"039X",,,,-8.001,-8.172,"TERMINAL","LOW",
90448,"Olno_VOR-DME_BE","LNO","Olno","VOR-DME",112800,50.58580017089844,5.710279941558838,811,"BE",112800,"075X",,,,-1.007,-0.088,"BOTH","HIGH",
90449,"Tour_Du_Pin_VOR_FR","LNP","Tour Du Pin","VOR",113450,45.48979949951172,5.440000057220459,,"FR",,,,,,,0.06,"BOTH","HIGH",
90450,"Lone_Rock_VOR-DME_US","LNR","Lone Rock","VOR-DME",112800,43.29439926147461,-90.13310241699219,1184,"US",112800,"075X",,,,0.01,-1.134,"LO","MEDIUM",
90454,"Lanai_VORTAC_US","LNY","Lanai","VORTAC",117700,20.76449966430664,-156.968994140625,1250,"US",117700,"124X",,,,11.001,9.57,"BOTH","HIGH","PHNY"
